date,value
05/02/2021 01:59:45,0.5085
05/02/2021 02:00:46,0.5085
05/02/2021 02:01:48,0.5
05/02/2021 02:02:52,0.5
05/02/2021 02:03:56,43.8333
05/02/2021 02:05:01,0.3448
05/02/2021 02:06:05,0.3226
05/02/2021 02:07:08,0.5
05/02/2021 02:08:11,0.3333
05/02/2021 02:09:16,56.5
05/02/2021 02:10:24,96.7213
05/02/2021 02:12:35,59.8305
05/02/2021 02:13:40,67.6667
05/02/2021 02:14:44,73
05/02/2021 02:15:50,93.3898
05/02/2021 02:21:05,27.8333
05/02/2021 02:21:06,68.0328
05/02/2021 02:22:14,55.8333
05/02/2021 02:22:15,44.6667
05/02/2021 02:23:24,63.8983
05/02/2021 02:23:25,55.6667
05/02/2021 02:24:33,46.5574
05/02/2021 02:24:34,51.6667
05/02/2021 02:25:44,44.0984
05/02/2021 02:25:45,44.1667
05/02/2021 02:26:58,48.1356
05/02/2021 02:26:59,54.9153
05/02/2021 02:28:11,37.5
05/02/2021 02:28:12,0.3448
05/02/2021 02:29:24,0.3333
05/02/2021 02:29:25,0.4918
05/02/2021 02:34:44,0.5085
05/02/2021 02:35:55,0.3333
05/02/2021 02:37:06,0.3333
05/02/2021 02:38:18,0.3333
05/02/2021 02:39:29,0.5
05/02/2021 02:40:41,0.3279
05/02/2021 02:41:53,0.339
05/02/2021 02:43:07,62.2951
05/02/2021 02:44:24,55.2542
05/02/2021 02:45:37,67.6667
05/02/2021 02:46:49,61.1667
05/02/2021 02:48:02,70
05/02/2021 02:53:26,42.3333
05/02/2021 02:53:27,25.9322
05/02/2021 02:54:41,0.3333
05/02/2021 02:54:43,0.5
05/02/2021 03:02:24,0.4918
05/02/2021 03:03:37,0.5085
05/02/2021 03:04:51,0.6557
05/02/2021 03:06:05,0.5085
05/02/2021 03:07:18,0.5
05/02/2021 03:08:32,0.5
05/02/2021 03:09:46,0.5
05/02/2021 03:11:00,33.1667
05/02/2021 03:12:18,0.5085
05/02/2021 03:13:33,0.4918
05/02/2021 03:14:50,0.6667
05/02/2021 03:16:04,0.6667
05/02/2021 03:17:18,0.5
05/02/2021 03:18:35,0.5
05/02/2021 03:19:50,0.5085
05/02/2021 03:21:06,0.5
05/02/2021 03:22:21,46.4407
05/02/2021 03:23:42,98.8525
05/02/2021 03:24:57,100
05/02/2021 03:30:21,44.6667
05/02/2021 03:30:22,61.0169
05/02/2021 03:31:37,17.3333
05/02/2021 03:31:38,61.0169
05/02/2021 03:32:53,0.6557
05/02/2021 03:32:53,0.5
05/02/2021 03:38:18,0.3333
05/02/2021 03:39:33,0.339
05/02/2021 03:40:54,0.339
05/02/2021 03:42:12,0.3333
05/02/2021 03:43:27,0.5085
05/02/2021 03:44:44,0.5085
05/02/2021 03:46:05,0.339
05/02/2021 03:47:22,0.3333
05/02/2021 03:48:39,0.3333
05/02/2021 03:49:56,12.3333
05/02/2021 03:51:14,62.2951
05/02/2021 03:52:31,70.1639
05/02/2021 03:53:49,87.6271
05/02/2021 03:59:14,41.6393
05/02/2021 03:59:15,59.5
05/02/2021 04:00:33,42.7119
05/02/2021 04:00:34,49.5
05/02/2021 04:01:54,53.1148
05/02/2021 04:01:55,57.3333
05/02/2021 04:03:18,66
05/02/2021 04:03:19,0.5
05/02/2021 04:04:38,41.0169
05/02/2021 04:04:39,57.377
05/02/2021 04:05:59,60.3333
05/02/2021 04:06:00,40.6452
05/02/2021 04:07:21,67.2131
05/02/2021 04:07:21,93.7288
05/02/2021 04:10:15,40.5
05/02/2021 04:11:36,31.8333
05/02/2021 04:11:36,0.5
05/02/2021 04:12:58,0.339
05/02/2021 04:12:59,0.5
05/02/2021 04:18:38,0.339
05/02/2021 04:20:08,0.3333
05/02/2021 04:21:42,0.4918
05/02/2021 04:23:05,0.3333
05/02/2021 04:24:27,0.3333
05/02/2021 04:26:00,0.5
05/02/2021 04:27:22,0.3333
05/02/2021 04:28:44,0.3333
05/02/2021 04:30:08,99.0164
05/02/2021 04:31:43,77.069
05/02/2021 04:37:17,19.5082
05/02/2021 04:37:18,78.5246
05/02/2021 04:38:41,52.3333
05/02/2021 04:38:42,47.8333
05/02/2021 04:40:09,38.8333
05/02/2021 04:40:09,61.1667
05/02/2021 04:41:33,56.6102
05/02/2021 04:41:34,43.5593
05/02/2021 04:43:11,0.3333
05/02/2021 04:43:12,0.5
05/02/2021 04:48:44,0.3333
05/02/2021 04:50:09,0.3279
05/02/2021 04:51:33,0.5085
05/02/2021 04:53:00,0.5085
05/02/2021 04:54:35,41.3333
05/02/2021 04:56:01,77
05/02/2021 04:57:27,53.5
05/02/2021 04:58:52,55.9016
05/02/2021 05:00:24,66
05/02/2021 05:01:51,96.9492
05/02/2021 05:07:27,51.3115
05/02/2021 05:07:28,34.2373
05/02/2021 05:08:55,34.6667
05/02/2021 05:08:56,10.6557
05/02/2021 05:14:31,0.3333
05/02/2021 05:15:58,0.339
05/02/2021 05:17:26,0.3333
05/02/2021 05:18:52,0.339
05/02/2021 05:20:20,0.3279
05/02/2021 05:21:47,0.3333
05/02/2021 05:23:16,0.3333
05/02/2021 05:24:44,0.339
05/02/2021 05:26:15,0.3279
05/02/2021 05:27:54,62.3333
05/02/2021 05:29:23,84
05/02/2021 05:30:51,90.5085
05/02/2021 05:36:28,42.8814
05/02/2021 05:37:57,55.4237
05/02/2021 05:37:58,44.2373
05/02/2021 05:39:36,0.3279
05/02/2021 05:39:37,0.339
05/02/2021 05:45:16,0.1667
05/02/2021 05:46:46,0.3333
05/02/2021 05:48:18,33.6667
05/02/2021 05:49:50,44.8333
05/02/2021 05:51:22,69.8333
05/02/2021 05:52:54,80.5
05/02/2021 05:58:32,44.5902
05/02/2021 05:58:33,70.5
05/02/2021 06:00:05,0.5
05/02/2021 06:00:06,0.3333
05/02/2021 06:06:04,0.3333
05/02/2021 06:07:49,0.3333
05/02/2021 06:09:22,0.339
05/02/2021 06:10:54,21.8333
05/02/2021 06:12:28,22.1311
05/02/2021 06:14:01,59
05/02/2021 06:15:35,88.3051
05/02/2021 06:17:12,72.1311
05/02/2021 06:23:09,0.3333
05/02/2021 06:23:10,3.7288
05/02/2021 06:29:09,0.1667
05/02/2021 06:31:05,0.3333
05/02/2021 06:32:43,14.8333
05/02/2021 06:34:19,83.1667
05/02/2021 06:35:53,60.4918
05/02/2021 06:37:28,60.3279
05/02/2021 06:39:04,67.6667
05/02/2021 06:40:39,63.4426
05/02/2021 06:42:29,69.4915
05/02/2021 06:44:03,69.6667
05/02/2021 06:45:39,63
05/02/2021 06:47:15,0.339
05/02/2021 06:48:51,0.3333
05/02/2021 06:50:24,0.3333
05/02/2021 06:52:00,0.3279
05/02/2021 06:53:52,0.339
05/02/2021 06:55:29,0.3333
05/02/2021 06:57:06,0.1695
05/02/2021 06:58:43,0.3279
05/02/2021 07:00:21,0.1695
05/02/2021 07:02:00,0.1667
05/02/2021 07:03:38,4.1667
05/02/2021 07:05:25,53.7705
05/02/2021 07:07:02,85.7377
05/02/2021 07:12:48,86.3333
05/02/2021 07:12:49,38.1356
05/02/2021 07:14:28,59.1803
05/02/2021 07:14:29,40.1695
05/02/2021 07:16:21,0.339
05/02/2021 07:16:22,0.3333
